household_id,group,voted
76891,Control,0
76892,Control,0
76893,Control,1
76894,Control,0
76895,Control,1
76896,Control,1
76897,Control,0
76898,Control,1
76899,Control,0
76900,Control,0
76901,Control,0
76902,Control,0
76903,Control,0
76904,Control,0
76905,Control,0
76906,Control,0
76907,Control,0
76908,Control,0
76909,Control,0
76910,Control,1
76911,Control,0
76912,Control,0
76913,Control,1
76914,Control,0
76915,Control,0
76916,Control,0
76917,Control,0
76918,Control,0
76919,Control,0
76920,Control,0
76921,Control,0
76922,Control,1
76923,Control,0
76924,Control,0
76925,Control,0
76926,Control,0
76927,Control,0
76928,Control,1
76929,Control,1
76930,Control,0
76931,Control,1
76932,Control,0
76933,Control,0
76934,Control,0
76935,Control,0
76936,Control,1
76937,Control,0
76938,Control,0
76939,Control,1
76940,Control,0
76941,Control,0
76942,Control,1
76943,Control,0
76944,Control,0
76945,Control,0
76946,Control,0
76947,Control,1
76948,Control,1
76949,Control,0
76950,Control,0
76951,Control,1
76952,Control,0
76953,Control,1
76954,Control,0
76955,Control,0
76956,Control,1
76957,Control,0
76958,Control,1
76959,Control,0
76960,Control,0
76961,Control,1
76962,Control,0
76963,Control,1
76964,Control,0
76965,Control,0
76966,Control,1
76967,Control,0
76968,Control,0
76969,Control,1
76970,Control,1
76971,Control,1
76972,Control,0
76973,Control,1
76974,Control,1
76975,Control,0
76976,Control,1
76977,Control,0
76978,Control,0
76979,Control,0
76980,Control,0
76981,Control,0
76982,Control,0
76983,Control,0
76984,Control,0
76985,Control,0
76986,Control,0
76987,Control,1
76988,Control,0
76989,Control,1
76990,Control,0
76991,Control,0
76992,Control,0
76993,Control,1
76994,Control,1
76995,Control,0
76996,Control,0
76997,Control,0
76998,Control,0
76999,Control,1
77000,Control,1
77001,Control,1
77002,Control,0
77003,Control,0
77004,Control,1
77005,Control,0
77006,Control,0
77007,Control,0
77008,Control,0
77009,Control,1
77010,Control,1
77011,Control,0
77012,Control,0
77013,Control,0
77014,Control,0
77015,Control,0
77016,Control,0
77017,Control,0
77018,Control,0
77019,Control,1
77020,Control,1
77021,Control,0
77022,Control,0
77023,Control,0
77024,Control,0
77025,Control,1
77026,Control,0
77027,Control,0
77028,Control,0
77029,Control,0
77030,Control,0
77031,Control,0
77032,Control,0
77033,Control,0
77034,Control,0
77035,Control,0
77036,Control,0
77037,Control,0
77038,Control,1
77039,Control,0
77040,Control,0
77041,Control,0
77042,Control,0
77043,Control,0
77044,Control,1
77045,Control,0
77046,Control,0
77047,Control,1
77048,Control,1
77049,Control,0
77050,Control,1
77051,Control,0
77052,Control,0
77053,Control,0
77054,Control,0
77055,Control,1
77056,Control,0
77057,Control,0
77058,Control,0
77059,Control,1
77060,Control,0
77061,Control,0
77062,Control,1
77063,Control,1
77064,Control,0
77065,Control,0
77066,Control,0
77067,Control,0
77068,Control,0
77069,Control,0
77070,Control,0
77071,Control,0
77072,Control,1
77073,Control,0
77074,Control,0
77075,Control,1
77076,Control,0
77077,Control,0
77078,Control,0
77079,Control,0
77080,Control,0
77081,Control,0
77082,Control,0
77083,Control,1
77084,Control,0
77085,Control,0
77086,Control,0
77087,Control,0
77088,Control,0
77089,Control,1
77090,Control,0
77091,Control,0
77092,Control,1
77093,Control,0
77094,Control,0
77095,Control,1
77096,Control,0
77097,Control,0
77098,Control,1
77099,Control,0
77100,Control,0
77101,Control,1
77102,Control,0
77103,Control,1
77104,Control,1
77105,Control,0
77106,Control,0
77107,Control,0
77108,Control,0
77109,Control,0
77110,Control,0
77111,Control,0
77112,Control,0
77113,Control,0
77114,Control,1
77115,Control,0
77116,Control,0
77117,Control,0
77118,Control,1
77119,Control,0
77120,Control,1
77121,Control,1
77122,Control,0
77123,Control,0
77124,Control,0
77125,Control,0
77126,Control,0
77127,Control,0
77128,Control,1
77129,Control,0
77130,Control,0
77131,Control,0
77132,Control,0
77133,Control,0
77134,Control,0
77135,Control,0
77136,Control,1
77137,Control,1
77138,Control,0
77139,Control,0
77140,Control,0
77141,Control,0
77142,Control,0
77143,Control,0
77144,Control,0
77145,Control,0
77146,Control,0
77147,Control,0
77148,Control,1
77149,Control,0
77150,Control,0
77151,Control,1
77152,Control,0
77153,Control,0
77154,Control,0
77155,Control,0
77156,Control,1
77157,Control,0
77158,Control,1
77159,Control,0
77160,Control,1
77161,Control,1
77162,Control,0
77163,Control,1
77164,Control,0
77165,Control,0
77166,Control,0
77167,Control,1
77168,Control,0
77169,Control,1
77170,Control,0
77171,Control,1
77172,Control,0
77173,Control,0
77174,Control,1
77175,Control,0
77176,Control,0
77177,Control,1
77178,Control,1
77179,Control,0
77180,Control,0
77181,Control,0
77182,Control,0
77183,Control,1
77184,Control,0
77185,Control,0
77186,Control,0
77187,Control,0
77188,Control,0
77189,Control,0
77190,Control,1
77191,Control,0
77192,Control,0
77193,Control,1
77194,Control,0
77195,Control,0
77196,Control,0
77197,Control,0
77198,Control,0
77199,Control,0
77200,Control,0
77201,Control,0
77202,Control,1
77203,Control,0
77204,Control,1
77205,Control,0
77206,Control,0
77207,Control,0
77208,Control,0
77209,Control,0
77210,Control,0
77211,Control,0
77212,Control,0
77213,Control,0
77214,Control,1
77215,Control,0
77216,Control,0
77217,Control,0
77218,Control,0
77219,Control,0
77220,Control,0
77221,Control,0
77222,Control,0
77223,Control,0
77224,Control,0
77225,Control,1
77226,Control,0
77227,Control,0
77228,Control,0
77229,Control,1
77230,Control,1
77231,Control,0
77232,Control,0
77233,Control,0
77234,Control,0
77235,Control,0
77236,Control,0
77237,Control,0
77238,Control,1
77239,Control,1
77240,Control,1
77241,Control,0
77242,Control,1
77243,Control,0
77244,Control,0
77245,Control,0
77246,Control,1
77247,Control,0
77248,Control,0
77249,Control,0
77250,Control,0
77251,Control,0
77252,Control,1
77253,Control,0
77254,Control,0
77255,Control,0
77256,Control,0
77257,Control,0
77258,Control,0
77259,Control,0
77260,Control,1
77261,Control,0
77262,Control,0
77263,Control,0
77264,Control,0
77265,Control,0
77266,Control,1
77267,Control,1
77268,Control,1
77269,Control,0
77270,Control,0
77271,Control,1
77272,Control,0
77273,Control,1
77274,Control,0
77275,Control,0
77276,Control,0
77277,Control,0
77278,Control,0
77279,Control,0
77280,Control,0
77281,Control,0
77282,Control,1
77283,Control,1
77284,Control,0
77285,Control,0
77286,Control,0
77287,Control,0
77288,Control,1
77289,Control,0
77290,Control,1
77291,Control,0
77292,Control,0
77293,Control,0
77294,Control,0
77295,Control,1
77296,Control,0
77297,Control,1
77298,Control,1
77299,Control,1
77300,Control,1
77301,Control,0
77302,Control,1
77303,Control,1
77304,Control,1
77305,Control,0
77306,Control,1
77307,Control,0
77308,Control,0
77309,Control,1
77310,Control,0
77311,Control,0
77312,Control,0
77313,Control,0
77314,Control,0
77315,Control,0
77316,Control,1
77317,Control,1
77318,Control,0
77319,Control,0
77320,Control,1
77321,Control,0
77322,Control,1
77323,Control,1
77324,Control,0
77325,Control,1
77326,Control,0
77327,Control,0
77328,Control,1
77329,Control,1
77330,Control,0
77331,Control,1
77332,Control,1
77333,Control,1
77334,Control,0
77335,Control,1
77336,Control,1
77337,Control,1
77338,Control,1
77339,Control,1
77340,Control,0
77341,Control,1
77342,Control,0
77343,Control,1
77344,Control,1
77345,Control,0
77346,Control,1
77347,Control,1
77348,Control,1
77349,Control,0
77350,Control,1
77351,Control,0
77352,Control,0
77353,Control,1
77354,Control,0
77355,Control,1
77356,Control,1
77357,Control,0
77358,Control,0
77359,Control,0
77360,Control,0
77361,Control,0
77362,Control,1
77363,Control,0
77364,Control,1
77365,Control,0
77366,Control,0
77367,Control,0
77368,Control,0
77369,Control,0
77370,Control,0
77371,Control,0
77372,Control,0
77373,Control,1
77374,Control,0
77375,Control,1
77376,Control,0
77377,Control,0
77378,Control,0
77379,Control,0
77380,Control,1
77381,Control,1
77382,Control,1
77383,Control,1
77384,Control,1
77385,Control,1
77386,Control,0
77387,Control,0
77388,Control,1
77389,Control,0
77390,Control,0
77391,Control,0
77392,Control,0
77393,Control,0
77394,Control,0
77395,Control,1
77396,Control,1
77397,Control,0
77398,Control,1
77399,Control,0
77400,Control,1
77401,Control,0
77402,Control,0
77403,Control,1
77404,Control,0
77405,Control,0
77406,Control,0
77407,Control,0
77408,Control,1
77409,Control,1
77410,Control,0
77411,Control,1
77412,Control,1
77413,Control,0
77414,Control,0
77415,Control,0
77416,Control,0
77417,Control,0
77418,Control,0
77419,Control,0
77420,Control,0
77421,Control,0
77422,Control,0
77423,Control,0
77424,Control,1
77425,Control,0
77426,Control,0
77427,Control,1
77428,Control,1
77429,Control,0
77430,Control,0
77431,Control,1
77432,Control,0
77433,Control,0
77434,Control,0
77435,Control,0
77436,Control,0
77437,Control,0
77438,Control,1
77439,Control,0
77440,Control,0
77441,Control,0
77442,Control,1
77443,Control,1
77444,Control,0
77445,Control,0
77446,Control,1
77447,Control,0
77448,Control,0
77449,Control,1
77450,Control,0
77451,Control,0
77452,Control,0
77453,Control,0
77454,Control,0
77455,Control,0
77456,Control,0
77457,Control,0
77458,Control,0
77459,Control,0
77460,Control,1
77461,Control,1
77462,Control,0
77463,Control,0
77464,Control,1
77465,Control,0
77466,Control,1
77467,Control,0
77468,Control,1
77469,Control,0
77470,Control,1
77471,Control,1
77472,Control,1
77473,Control,0
77474,Control,0
77475,Control,0
77476,Control,0
77477,Control,0
77478,Control,1
77479,Control,0
77480,Control,1
77481,Control,0
77482,Control,0
77483,Control,0
77484,Control,1
77485,Control,0
77486,Control,0
77487,Control,1
77488,Control,1
77489,Control,0
77490,Control,0
77491,Control,0
77492,Control,1
77493,Control,1
77494,Control,0
77495,Control,0
77496,Control,1
77497,Control,0
77498,Control,0
77499,Control,0
77500,Control,1
77501,Control,0
77502,Control,0
77503,Control,0
77504,Control,0
77505,Control,1
77506,Control,0
77507,Control,0
77508,Control,0
77509,Control,0
77510,Control,0
77511,Control,0
77512,Control,1
77513,Control,0
77514,Control,0
77515,Control,1
77516,Control,0
77517,Control,1
77518,Control,0
77519,Control,0
77520,Control,0
77521,Control,0
77522,Control,0
77523,Control,1
77524,Control,0
77525,Control,0
77526,Control,1
77527,Control,0
77528,Control,0
77529,Control,0
77530,Control,0
77531,Control,0
77532,Control,0
77533,Control,1
77534,Control,0
77535,Control,0
77536,Control,1
77537,Control,1
77538,Control,0
77539,Control,0
77540,Control,0
77541,Control,0
77542,Control,0
77543,Control,0
77544,Control,1
77545,Control,1
77546,Control,0
77547,Control,0
77548,Control,1
77549,Control,0
77550,Control,0
77551,Control,0
77552,Control,0
77553,Control,1
77554,Control,0
77555,Control,0
77556,Control,0
77557,Control,1
77558,Control,1
77559,Control,0
77560,Control,0
77561,Control,0
77562,Control,0
77563,Control,1
77564,Control,1
77565,Control,0
77566,Control,0
77567,Control,0
77568,Control,1
77569,Control,0
77570,Control,0
77571,Control,0
77572,Control,1
77573,Control,1
77574,Control,0
77575,Control,0
77576,Control,0
77577,Control,1
77578,Control,0
77579,Control,1
77580,Control,1
77581,Control,1
77582,Control,0
77583,Control,1
77584,Control,0
77585,Control,0
77586,Control,1
77587,Control,1
77588,Control,0
77589,Control,0
77590,Control,1
77591,Control,0
77592,Control,0
77593,Control,0
77594,Control,1
77595,Control,0
77596,Control,0
77597,Control,0
77598,Control,1
77599,Control,0
77600,Control,1
77601,Control,0
77602,Control,1
77603,Control,0
77604,Control,0
77605,Control,0
77606,Control,0
77607,Control,0
77608,Control,0
77609,Control,0
77610,Control,0
77611,Control,0
77612,Control,1
77613,Control,0
77614,Control,1
77615,Control,0
77616,Control,0
77617,Control,0
77618,Control,0
77619,Control,1
77620,Control,0
77621,Control,0
77622,Control,0
77623,Control,1
77624,Control,1
77625,Control,0
77626,Control,0
77627,Control,0
77628,Control,0
77629,Control,0
77630,Control,0
77631,Control,0
77632,Control,0
77633,Control,0
77634,Control,0
77635,Control,0
77636,Control,1
77637,Control,0
77638,Control,0
77639,Control,0
77640,Control,0
77641,Control,0
77642,Control,1
77643,Control,0
77644,Control,0
77645,Control,0
77646,Control,0
77647,Control,0
77648,Control,1
77649,Control,1
77650,Control,0
77651,Control,0
77652,Control,0
77653,Control,0
77654,Control,1
77655,Control,1
77656,Control,0
77657,Control,0
77658,Control,0
77659,Control,0
77660,Control,0
77661,Control,1
77662,Control,1
77663,Control,1
77664,Control,0
77665,Control,1
77666,Control,1
77667,Control,1
77668,Control,0
77669,Control,0
77670,Control,1
77671,Control,0
77672,Control,0
77673,Control,1
77674,Control,0
77675,Control,1
77676,Control,0
77677,Control,0
77678,Control,1
77679,Control,0
77680,Control,1
77681,Control,0
77682,Control,0
77683,Control,0
77684,Control,1
77685,Control,0
77686,Control,0
77687,Control,0
77688,Control,1
77689,Control,0
77690,Control,1
77691,Control,0
77692,Control,0
77693,Control,0
77694,Control,1
77695,Control,0
77696,Control,1
77697,Control,0
77698,Control,1
77699,Control,0
77700,Control,1
77701,Control,0
77702,Control,1
77703,Control,1
77704,Control,0
77705,Control,0
77706,Control,1
77707,Control,1
77708,Control,1
77709,Control,1
77710,Control,0
77711,Control,0
77712,Control,0
77713,Control,0
77714,Control,0
77715,Control,0
77716,Control,1
77717,Control,1
77718,Control,0
77719,Control,0
77720,Control,0
77721,Control,0
77722,Control,0
77723,Control,1
77724,Control,1
77725,Control,1
77726,Control,0
77727,Control,0
77728,Control,0
77729,Control,0
77730,Control,1
77731,Control,1
77732,Control,0
77733,Control,0
77734,Control,0
77735,Control,0
77736,Control,0
77737,Control,0
77738,Control,0
77739,Control,0
77740,Control,0
77741,Control,1
77742,Control,1
77743,Control,0
77744,Control,0
77745,Control,0
77746,Control,0
77747,Control,0
77748,Control,0
77749,Control,1
77750,Control,0
77751,Control,0
77752,Control,0
77753,Control,0
77754,Control,0
77755,Control,0
77756,Control,0
77757,Control,0
77758,Control,0
77759,Control,0
77760,Control,0
77761,Control,0
77762,Control,0
77763,Control,1
77764,Control,0
77765,Control,1
77766,Control,1
77767,Control,1
77768,Control,0
77769,Control,0
77770,Control,0
77771,Control,0
77772,Control,0
77773,Control,0
77774,Control,1
77775,Control,0
77776,Control,1
77777,Control,0
77778,Control,0
77779,Control,0
77780,Control,0
77781,Control,0
77782,Control,1
77783,Control,0
77784,Control,0
77785,Control,0
77786,Control,1
77787,Control,0
77788,Control,1
77789,Control,0
77790,Control,0
